1,17.6500153,59.8341137,2015-11-26 15:02:51.678093
1,17.6500192,59.8316683,2015-11-26 15:02:51.679737
1,17.6511594,59.8289436,2015-11-26 15:02:51.681385
1,17.6540772,59.8270317,2015-11-26 15:02:51.683035
1,17.6584919,59.8185469,2015-11-26 15:02:51.684695
1,17.6591888,59.8156478,2015-11-26 15:02:51.686365
1,17.659143,59.813415,2015-11-26 15:02:51.688034
1,17.6668168,59.8130431,2015-11-26 15:02:51.689708
1,17.6476356,59.8402173,2015-11-26 15:02:51.691417
1,17.6511529,59.8386392,2015-11-26 15:02:51.693041
1,17.649659,59.835713,2015-11-26 15:02:51.694671
1,17.6500153,59.8341137,2015-11-26 15:02:51.696330
1,17.6500192,59.8316683,2015-11-26 15:02:51.697972
1,17.6511594,59.8289436,2015-11-26 15:02:51.699652
1,17.6540772,59.8270317,2015-11-26 15:02:51.701304
1,17.6584919,59.8185469,2015-11-26 15:02:51.702962
1,17.6591888,59.8156478,2015-11-26 15:02:51.704641
1,17.659143,59.813415,2015-11-26 15:02:51.706308
1,17.6668168,59.8130431,2015-11-26 15:02:51.708009
1,17.6476356,59.8402173,2015-11-26 15:02:51.709692
1,17.6511529,59.8386392,2015-11-26 15:02:51.711318
1,17.649659,59.835713,2015-11-26 15:02:51.712987
1,17.6500153,59.8341137,2015-11-26 15:02:51.714623
1,17.6500192,59.8316683,2015-11-26 15:02:51.716294
1,17.6511594,59.8289436,2015-11-26 15:02:51.717939
1,17.6540772,59.8270317,2015-11-26 15:02:51.719627
1,17.6584919,59.8185469,2015-11-26 15:02:51.721290
1,17.6591888,59.8156478,2015-11-26 15:02:51.722956
1,17.659143,59.813415,2015-11-26 15:02:51.724573
1,17.6668168,59.8130431,2015-11-26 15:02:51.726243
1,17.6476356,59.8402173,2015-11-26 15:02:51.727922
1,17.6511529,59.8386392,2015-11-26 15:02:51.729555
1,17.649659,59.835713,2015-11-26 15:02:51.731191
1,17.6500153,59.8341137,2015-11-26 15:02:51.732830
1,17.6500192,59.8316683,2015-11-26 15:02:51.734468
1,17.6511594,59.8289436,2015-11-26 15:02:51.736120
1,17.6540772,59.8270317,2015-11-26 15:02:51.737777
1,17.6584919,59.8185469,2015-11-26 15:02:51.739479
1,17.6591888,59.8156478,2015-11-26 15:02:51.741160
1,17.659143,59.813415,2015-11-26 15:02:51.742987
1,17.6668168,59.8130431,2015-11-26 15:02:51.745033
1,17.6476356,59.8402173,2015-11-26 15:02:51.747144
1,17.6511529,59.8386392,2015-11-26 15:02:51.749182
1,17.649659,59.835713,2015-11-26 15:02:51.751199
1,17.6500153,59.8341137,2015-11-26 15:02:51.753215
1,17.6500192,59.8316683,2015-11-26 15:02:51.755212
1,17.6511594,59.8289436,2015-11-26 15:02:51.757211
1,17.6540772,59.8270317,2015-11-26 15:02:51.759127
1,17.6584919,59.8185469,2015-11-26 15:02:51.761105
1,17.6591888,59.8156478,2015-11-26 15:02:51.763035
1,17.659143,59.813415,2015-11-26 15:02:51.764951
1,17.6668168,59.8130431,2015-11-26 15:02:51.766865
1,17.6476356,59.8402173,2015-11-26 15:02:51.768736
1,17.6511529,59.8386392,2015-11-26 15:02:51.770371
1,17.649659,59.835713,2015-11-26 15:02:51.771923
1,17.6500153,59.8341137,2015-11-26 15:02:51.773487
1,17.6500192,59.8316683,2015-11-26 15:02:51.775041
1,17.6511594,59.8289436,2015-11-26 15:02:51.776684
1,17.6540772,59.8270317,2015-11-26 15:02:51.778434
1,17.6584919,59.8185469,2015-11-26 15:02:51.780313
1,17.6591888,59.8156478,2015-11-26 15:02:51.782182
1,17.659143,59.813415,2015-11-26 15:02:51.784057
1,17.6668168,59.8130431,2015-11-26 15:02:51.785980
1,17.6476356,59.8402173,2015-11-26 15:02:51.787942
1,17.6511529,59.8386392,2015-11-26 15:02:51.789840
1,17.649659,59.835713,2015-11-26 15:02:51.791749
1,17.6500153,59.8341137,2015-11-26 15:02:51.793559
1,17.6500192,59.8316683,2015-11-26 15:02:51.795362
1,17.6511594,59.8289436,2015-11-26 15:02:51.797019
1,17.6540772,59.8270317,2015-11-26 15:02:51.798622
1,17.6584919,59.8185469,2015-11-26 15:02:51.800228
1,17.6591888,59.8156478,2015-11-26 15:02:51.801825
1,17.659143,59.813415,2015-11-26 15:02:51.803497
1,17.6668168,59.8130431,2015-11-26 15:02:51.805153
1,17.6476356,59.8402173,2015-11-26 15:02:51.806831
1,17.6511529,59.8386392,2015-11-26 15:02:51.808464
1,17.649659,59.835713,2015-11-26 15:02:51.810105
1,17.6500153,59.8341137,2015-11-26 15:02:51.811746
1,17.6500192,59.8316683,2015-11-26 15:02:51.813391
1,17.6511594,59.8289436,2015-11-26 15:02:51.815039
1,17.6540772,59.8270317,2015-11-26 15:02:51.816690
1,17.6584919,59.8185469,2015-11-26 15:02:51.818360
1,17.6591888,59.8156478,2015-11-26 15:02:51.820029
1,17.659143,59.813415,2015-11-26 15:02:51.821699
1,17.6668168,59.8130431,2015-11-26 15:02:51.823401
1,17.6476356,59.8402173,2015-11-26 15:02:51.825090
1,17.6511529,59.8386392,2015-11-26 15:02:51.826669
1,17.649659,59.835713,2015-11-26 15:02:51.828331
1,17.6500153,59.8341137,2015-11-26 15:02:51.829973
1,17.6500192,59.8316683,2015-11-26 15:02:51.831641
1,17.6511594,59.8289436,2015-11-26 15:02:51.833296
1,17.6540772,59.8270317,2015-11-26 15:02:51.834951
1,17.6584919,59.8185469,2015-11-26 15:02:51.836623
1,17.6591888,59.8156478,2015-11-26 15:02:51.838285
1,17.659143,59.813415,2015-11-26 15:02:51.839956
1,17.6668168,59.8130431,2015-11-26 15:02:51.841630
1,17.6476356,59.8402173,2015-11-26 15:02:51.843305
1,17.6511529,59.8386392,2015-11-26 15:02:51.844989
1,17.649659,59.835713,2015-11-26 15:02:51.846633
1,17.6500153,59.8341137,2015-11-26 15:02:51.848307
1,17.6500192,59.8316683,2015-11-26 15:02:51.849951
1,17.6511594,59.8289436,2015-11-26 15:02:51.851622
1,17.6540772,59.8270317,2015-11-26 15:02:51.853281
1,17.6584919,59.8185469,2015-11-26 15:02:51.854942
1,17.6591888,59.8156478,2015-11-26 15:02:51.856607
1,17.659143,59.813415,2015-11-26 15:02:51.858276
1,17.6668168,59.8130431,2015-11-26 15:02:51.859946
1,17.6476356,59.8402173,2015-11-26 15:02:51.861629
1,17.6511529,59.8386392,2015-11-26 15:02:51.863261
1,17.649659,59.835713,2015-11-26 15:02:51.864920
1,17.6500153,59.8341137,2015-11-26 15:02:51.866559
1,17.6500192,59.8316683,2015-11-26 15:02:51.868202
1,17.6511594,59.8289436,2015-11-26 15:02:51.869852
1,17.6540772,59.8270317,2015-11-26 15:02:51.871522
1,17.6584919,59.8185469,2015-11-26 15:02:51.873179
1,17.6591888,59.8156478,2015-11-26 15:02:51.874842
1,17.659143,59.813415,2015-11-26 15:02:51.876513
1,17.6668168,59.8130431,2015-11-26 15:02:51.878185
1,17.6384828,59.8431801,2015-11-26 15:02:51.879869
1,17.639664,59.8399598,2015-11-26 15:02:51.881789
1,17.6476356,59.8402173,2015-11-26 15:02:51.883749
1,17.6511529,59.8386392,2015-11-26 15:02:51.885399
1,17.649659,59.835713,2015-11-26 15:02:51.887043
1,17.6500153,59.8341137,2015-11-26 15:02:51.888687
1,17.6500192,59.8316683,2015-11-26 15:02:51.890332
1,17.6511594,59.8289436,2015-11-26 15:02:51.891981
1,17.6540772,59.8270317,2015-11-26 15:02:51.893631
1,17.6584919,59.8185469,2015-11-26 15:02:51.895291
1,17.6591888,59.8156478,2015-11-26 15:02:51.896983
1,17.659143,59.813415,2015-11-26 15:02:51.898665
1,17.6668168,59.8130431,2015-11-26 15:02:51.900376
1,17.6384828,59.8431801,2015-11-26 15:02:51.902058
1,17.639664,59.8399598,2015-11-26 15:02:51.903986
1,17.6476356,59.8402173,2015-11-26 15:02:51.905917
1,17.6511529,59.8386392,2015-11-26 15:02:51.907571
1,17.649659,59.835713,2015-11-26 15:02:51.909244
1,17.6500153,59.8341137,2015-11-26 15:02:51.910915
1,17.6500192,59.8316683,2015-11-26 15:02:51.912566
1,17.6511594,59.8289436,2015-11-26 15:02:51.914235
1,17.6540772,59.8270317,2015-11-26 15:02:51.915955
1,17.6584919,59.8185469,2015-11-26 15:02:51.917628
1,17.6591888,59.8156478,2015-11-26 15:02:51.919300
1,17.659143,59.813415,2015-11-26 15:02:51.921012
1,17.6668168,59.8130431,2015-11-26 15:02:51.922700
1,17.6384828,59.8431801,2015-11-26 15:02:51.924376
1,17.639664,59.8399598,2015-11-26 15:02:51.926299
1,17.639664,59.8399598,2015-11-26 15:02:51.928238
1,17.6476356,59.8402173,2015-11-26 15:02:51.930160
1,17.6511529,59.8386392,2015-11-26 15:02:51.931783
1,17.649659,59.835713,2015-11-26 15:02:51.933413
1,17.6500153,59.8341137,2015-11-26 15:02:51.935050
1,17.6500192,59.8316683,2015-11-26 15:02:51.936701
1,17.6511594,59.8289436,2015-11-26 15:02:51.938357
1,17.6540772,59.8270317,2015-11-26 15:02:51.940015
1,17.6584919,59.8185469,2015-11-26 15:02:51.941676
1,17.6591888,59.8156478,2015-11-26 15:02:51.943336
1,17.659143,59.813415,2015-11-26 15:02:51.945021
1,17.6668168,59.8130431,2015-11-26 15:02:51.946704
1,17.6384828,59.8431801,2015-11-26 15:02:51.948383
1,17.639664,59.8399598,2015-11-26 15:02:51.950302
1,17.6476356,59.8402173,2015-11-26 15:02:51.952242
1,17.6511529,59.8386392,2015-11-26 15:02:51.953867
1,17.649659,59.835713,2015-11-26 15:02:51.955530
1,17.6500153,59.8341137,2015-11-26 15:02:51.957166
1,17.6500192,59.8316683,2015-11-26 15:02:51.958806
1,17.6511594,59.8289436,2015-11-26 15:02:51.960453
1,17.6540772,59.8270317,2015-11-26 15:02:51.962106
1,17.6584919,59.8185469,2015-11-26 15:02:51.963761
1,17.6591888,59.8156478,2015-11-26 15:02:51.965424
1,17.659143,59.813415,2015-11-26 15:02:51.967090
1,17.6668168,59.8130431,2015-11-26 15:02:51.968773
1,17.6384828,59.8431801,2015-11-26 15:02:51.970451
1,17.639664,59.8399598,2015-11-26 15:02:51.972370
1,17.639664,59.8399598,2015-11-26 15:02:51.974301
1,17.6476356,59.8402173,2015-11-26 15:02:51.976232
1,17.6511529,59.8386392,2015-11-26 15:02:51.977858
1,17.649659,59.835713,2015-11-26 15:02:51.979551
1,17.6500153,59.8341137,2015-11-26 15:02:51.981198
1,17.6500192,59.8316683,2015-11-26 15:02:51.982859
1,17.6511594,59.8289436,2015-11-26 15:02:51.984524
1,17.6540772,59.8270317,2015-11-26 15:02:51.986187
1,17.6584919,59.8185469,2015-11-26 15:02:51.987856
1,17.6591888,59.8156478,2015-11-26 15:02:51.989521
1,17.659143,59.813415,2015-11-26 15:02:51.991192
1,17.6668168,59.8130431,2015-11-26 15:02:51.992864
1,17.5982624,59.8507176,2015-11-26 15:02:51.994544
1,17.6015471,59.8508683,2015-11-26 15:02:51.996355
1,17.6037395,59.8524535,2015-11-26 15:02:51.998157
1,17.5982624,59.8507176,2015-11-26 15:02:52.000016
1,17.6015471,59.8508683,2015-11-26 15:02:52.001855
1,17.6037395,59.8524535,2015-11-26 15:02:52.003680
1,17.5982624,59.8507176,2015-11-26 15:02:52.005469
1,17.6015471,59.8508683,2015-11-26 15:02:52.007257
1,17.6037395,59.8524535,2015-11-26 15:02:52.009084
1,17.5982624,59.8507176,2015-11-26 15:02:52.010865
1,17.6015471,59.8508683,2015-11-26 15:02:52.012660
1,17.6037395,59.8524535,2015-11-26 15:02:52.014443
1,17.5982624,59.8507176,2015-11-26 15:02:52.016243
1,17.6015471,59.8508683,2015-11-26 15:02:52.018053
1,17.6037395,59.8524535,2015-11-26 15:02:52.019858
1,17.6476356,59.8402173,2015-11-26 15:02:52.021645
1,17.6511529,59.8386392,2015-11-26 15:02:52.023270
1,17.649659,59.835713,2015-11-26 15:02:52.024936
1,17.6500153,59.8341137,2015-11-26 15:02:52.026576
1,17.6500192,59.8316683,2015-11-26 15:02:52.028212
1,17.6511594,59.8289436,2015-11-26 15:02:52.029872
1,17.6540772,59.8270317,2015-11-26 15:02:52.031556
1,17.6584919,59.8185469,2015-11-26 15:02:52.033218
1,17.6591888,59.8156478,2015-11-26 15:02:52.034876
1,17.659143,59.813415,2015-11-26 15:02:52.036549
1,17.6668168,59.8130431,2015-11-26 15:02:52.038220
1,17.6476356,59.8402173,2015-11-26 15:02:52.039900
1,17.6511529,59.8386392,2015-11-26 15:02:52.041534
1,17.649659,59.835713,2015-11-26 15:02:52.043166
1,17.6500153,59.8341137,2015-11-26 15:02:52.044799
1,17.6500192,59.8316683,2015-11-26 15:02:52.046441
1,17.6511594,59.8289436,2015-11-26 15:02:52.048091
1,17.6540772,59.8270317,2015-11-26 15:02:52.049745
1,17.6584919,59.8185469,2015-11-26 15:02:52.051425
1,17.6591888,59.8156478,2015-11-26 15:02:52.053097
1,17.659143,59.813415,2015-11-26 15:02:52.054748
1,17.6668168,59.8130431,2015-11-26 15:02:52.056433
1,17.6476356,59.8402173,2015-11-26 15:02:52.058106
1,17.6511529,59.8386392,2015-11-26 15:02:52.059734
1,17.649659,59.835713,2015-11-26 15:02:52.061369
1,17.6500153,59.8341137,2015-11-26 15:02:52.063015
1,17.6500192,59.8316683,2015-11-26 15:02:52.064666
1,17.6511594,59.8289436,2015-11-26 15:02:52.066306
1,17.6540772,59.8270317,2015-11-26 15:02:52.067958
1,17.6584919,59.8185469,2015-11-26 15:02:52.069624
1,17.6591888,59.8156478,2015-11-26 15:02:52.071292
1,17.659143,59.813415,2015-11-26 15:02:52.073017
1,17.6668168,59.8130431,2015-11-26 15:02:52.074828
1,17.6476356,59.8402173,2015-11-26 15:02:52.076524
1,17.6511529,59.8386392,2015-11-26 15:02:52.078157
1,17.649659,59.835713,2015-11-26 15:02:52.079796
1,17.6500153,59.8341137,2015-11-26 15:02:52.081446
1,17.6500192,59.8316683,2015-11-26 15:02:52.083105
1,17.6511594,59.8289436,2015-11-26 15:02:52.084756
1,17.6540772,59.8270317,2015-11-26 15:02:52.086425
1,17.6584919,59.8185469,2015-11-26 15:02:52.088203
1,17.6591888,59.8156478,2015-11-26 15:02:52.089949
1,17.659143,59.813415,2015-11-26 15:02:52.091663
1,17.6668168,59.8130431,2015-11-26 15:02:52.093352
1,17.6476356,59.8402173,2015-11-26 15:02:52.095030
1,17.6511529,59.8386392,2015-11-26 15:02:52.096668
1,17.649659,59.835713,2015-11-26 15:02:52.098300
1,17.6500153,59.8341137,2015-11-26 15:02:52.099941
1,17.6500192,59.8316683,2015-11-26 15:02:52.101583
1,17.6511594,59.8289436,2015-11-26 15:02:52.103242
1,17.6540772,59.8270317,2015-11-26 15:02:52.104922
1,17.6584919,59.8185469,2015-11-26 15:02:52.106580
1,17.6591888,59.8156478,2015-11-26 15:02:52.108246
1,17.659143,59.813415,2015-11-26 15:02:52.109932
1,17.6668168,59.8130431,2015-11-26 15:02:52.111619
1,17.6476356,59.8402173,2015-11-26 15:02:52.113298
1,17.6511529,59.8386392,2015-11-26 15:02:52.114962
1,17.649659,59.835713,2015-11-26 15:02:52.116600
1,17.6500153,59.8341137,2015-11-26 15:02:52.118240
1,17.6500192,59.8316683,2015-11-26 15:02:52.119893
1,17.6511594,59.8289436,2015-11-26 15:02:52.121543
1,17.6540772,59.8270317,2015-11-26 15:02:52.123195
1,17.6584919,59.8185469,2015-11-26 15:02:52.124856
1,17.6591888,59.8156478,2015-11-26 15:02:52.126510
1,17.659143,59.813415,2015-11-26 15:02:52.128175
1,17.6668168,59.8130431,2015-11-26 15:02:52.129845
1,17.6476356,59.8402173,2015-11-26 15:02:52.131546
1,17.6511529,59.8386392,2015-11-26 15:02:52.133175
1,17.649659,59.835713,2015-11-26 15:02:52.134803
1,17.6500153,59.8341137,2015-11-26 15:02:52.136439
1,17.6500192,59.8316683,2015-11-26 15:02:52.138080
1,17.6511594,59.8289436,2015-11-26 15:02:52.139725
1,17.6540772,59.8270317,2015-11-26 15:02:52.141395
1,17.6584919,59.8185469,2015-11-26 15:02:52.143053
1,17.6591888,59.8156478,2015-11-26 15:02:52.144712
1,17.659143,59.813415,2015-11-26 15:02:52.146377
1,17.6668168,59.8130431,2015-11-26 15:02:52.148050
1,17.6476356,59.8402173,2015-11-26 15:02:52.149727
1,17.6511529,59.8386392,2015-11-26 15:02:52.151348
1,17.649659,59.835713,2015-11-26 15:02:52.153019
1,17.6500153,59.8341137,2015-11-26 15:02:52.154673
1,17.6500192,59.8316683,2015-11-26 15:02:52.156363
1,17.6511594,59.8289436,2015-11-26 15:02:52.158043
1,17.6540772,59.8270317,2015-11-26 15:02:52.159714
1,17.6584919,59.8185469,2015-11-26 15:02:52.161390
1,17.6591888,59.8156478,2015-11-26 15:02:52.163076
1,17.659143,59.813415,2015-11-26 15:02:52.164796
1,17.6668168,59.8130431,2015-11-26 15:02:52.166519
1,17.6476356,59.8402173,2015-11-26 15:02:52.168220
1,17.6511529,59.8386392,2015-11-26 15:02:52.169874
1,17.649659,59.835713,2015-11-26 15:02:52.171567
1,17.6500153,59.8341137,2015-11-26 15:02:52.173220
1,17.6500192,59.8316683,2015-11-26 15:02:52.174863
1,17.6511594,59.8289436,2015-11-26 15:02:52.176513
1,17.6540772,59.8270317,2015-11-26 15:02:52.178177
1,17.6584919,59.8185469,2015-11-26 15:02:52.179859
1,17.6591888,59.8156478,2015-11-26 15:02:52.181527
1,17.659143,59.813415,2015-11-26 15:02:52.183213
1,17.6668168,59.8130431,2015-11-26 15:02:52.184900
1,17.6476356,59.8402173,2015-11-26 15:02:52.186595
1,17.6511529,59.8386392,2015-11-26 15:02:52.188233
1,17.649659,59.835713,2015-11-26 15:02:52.189873
1,17.6500153,59.8341137,2015-11-26 15:02:52.191559
1,17.6500192,59.8316683,2015-11-26 15:02:52.193208
1,17.6511594,59.8289436,2015-11-26 15:02:52.194856
1,17.6540772,59.8270317,2015-11-26 15:02:52.196517
1,17.6584919,59.8185469,2015-11-26 15:02:52.198194
1,17.6591888,59.8156478,2015-11-26 15:02:52.199873
1,17.659143,59.813415,2015-11-26 15:02:52.201545
1,17.6668168,59.8130431,2015-11-26 15:02:52.203228
1,17.6476356,59.8402173,2015-11-26 15:02:52.204920
1,17.6511529,59.8386392,2015-11-26 15:02:52.206555
1,17.649659,59.835713,2015-11-26 15:02:52.208191
1,17.6500153,59.8341137,2015-11-26 15:02:52.209857
1,17.6500192,59.8316683,2015-11-26 15:02:52.211537
1,17.6511594,59.8289436,2015-11-26 15:02:52.213669
1,17.6540772,59.8270317,2015-11-26 15:02:52.215437
1,17.6584919,59.8185469,2015-11-26 15:02:52.217104
1,17.6591888,59.8156478,2015-11-26 15:02:52.218776
1,17.659143,59.813415,2015-11-26 15:02:52.220444
1,17.6668168,59.8130431,2015-11-26 15:02:52.222119
1,17.6476356,59.8402173,2015-11-26 15:02:52.223795
1,17.6511529,59.8386392,2015-11-26 15:02:52.225426
1,17.649659,59.835713,2015-11-26 15:02:52.227053
1,17.6500153,59.8341137,2015-11-26 15:02:52.228683
1,17.6500192,59.8316683,2015-11-26 15:02:52.230321
1,17.6511594,59.8289436,2015-11-26 15:02:52.231962
1,17.6540772,59.8270317,2015-11-26 15:02:52.233615
1,17.6584919,59.8185469,2015-11-26 15:02:52.235270
1,17.6591888,59.8156478,2015-11-26 15:02:52.236958
1,17.659143,59.813415,2015-11-26 15:02:52.238638
1,17.6668168,59.8130431,2015-11-26 15:02:52.240336
1,17.6476356,59.8402173,2015-11-26 15:02:52.242021
1,17.6511529,59.8386392,2015-11-26 15:02:52.243646
1,17.649659,59.835713,2015-11-26 15:02:52.245281
1,17.6500153,59.8341137,2015-11-26 15:02:52.246964
1,17.6500192,59.8316683,2015-11-26 15:02:52.248620
1,17.6511594,59.8289436,2015-11-26 15:02:52.250277
1,17.6540772,59.8270317,2015-11-26 15:02:52.251939
1,17.6584919,59.8185469,2015-11-26 15:02:52.253599
1,17.6591888,59.8156478,2015-11-26 15:02:52.255267
1,17.659143,59.813415,2015-11-26 15:02:52.256961
1,17.6668168,59.8130431,2015-11-26 15:02:52.258636
1,17.6476356,59.8402173,2015-11-26 15:02:52.260340
1,17.6511529,59.8386392,2015-11-26 15:02:52.261962
1,17.649659,59.835713,2015-11-26 15:02:52.263625
1,17.6500153,59.8341137,2015-11-26 15:02:52.265268
1,17.6500192,59.8316683,2015-11-26 15:02:52.266914
1,17.6511594,59.8289436,2015-11-26 15:02:52.268573
1,17.6540772,59.8270317,2015-11-26 15:02:52.270226
1,17.6584919,59.8185469,2015-11-26 15:02:52.271903
1,17.6591888,59.8156478,2015-11-26 15:02:52.273564
1,17.659143,59.813415,2015-11-26 15:02:52.275226
1,17.6668168,59.8130431,2015-11-26 15:02:52.276900
1,17.6476356,59.8402173,2015-11-26 15:02:52.278573
1,17.6511529,59.8386392,2015-11-26 15:02:52.280200
1,17.649659,59.835713,2015-11-26 15:02:52.281833
1,17.6500153,59.8341137,2015-11-26 15:02:52.283505
1,17.6500192,59.8316683,2015-11-26 15:02:52.285149
1,17.6511594,59.8289436,2015-11-26 15:02:52.286808
1,17.6540772,59.8270317,2015-11-26 15:02:52.288461
1,17.6584919,59.8185469,2015-11-26 15:02:52.290117
1,17.6591888,59.8156478,2015-11-26 15:02:52.291792
1,17.659143,59.813415,2015-11-26 15:02:52.293459
1,17.6668168,59.8130431,2015-11-26 15:02:52.295137
1,17.6476356,59.8402173,2015-11-26 15:02:52.296810
1,17.6511529,59.8386392,2015-11-26 15:02:52.298440
1,17.649659,59.835713,2015-11-26 15:02:52.300071
1,17.6500153,59.8341137,2015-11-26 15:02:52.301707
1,17.6500192,59.8316683,2015-11-26 15:02:52.303352
1,17.6511594,59.8289436,2015-11-26 15:02:52.305037
1,17.6540772,59.8270317,2015-11-26 15:02:52.306690
1,17.6584919,59.8185469,2015-11-26 15:02:52.308347
1,17.6591888,59.8156478,2015-11-26 15:02:52.310027
1,17.659143,59.813415,2015-11-26 15:02:52.311708
1,17.6668168,59.8130431,2015-11-26 15:02:52.313377
1,17.6476356,59.8402173,2015-11-26 15:02:52.315062
1,17.6511529,59.8386392,2015-11-26 15:02:52.316690
1,17.649659,59.835713,2015-11-26 15:02:52.318322
1,17.6500153,59.8341137,2015-11-26 15:02:52.319966
1,17.6500192,59.8316683,2015-11-26 15:02:52.321615
1,17.6511594,59.8289436,2015-11-26 15:02:52.323264
1,17.6540772,59.8270317,2015-11-26 15:02:52.324966
1,17.6584919,59.8185469,2015-11-26 15:02:52.326627
1,17.6591888,59.8156478,2015-11-26 15:02:52.328301
1,17.659143,59.813415,2015-11-26 15:02:52.329969
1,17.6668168,59.8130431,2015-11-26 15:02:52.331666
1,17.6476356,59.8402173,2015-11-26 15:02:52.333348
1,17.6511529,59.8386392,2015-11-26 15:02:52.334971
1,17.649659,59.835713,2015-11-26 15:02:52.336611
1,17.6500153,59.8341137,2015-11-26 15:02:52.338248
1,17.6500192,59.8316683,2015-11-26 15:02:52.339895
1,17.6511594,59.8289436,2015-11-26 15:02:52.342427
1,17.6540772,59.8270317,2015-11-26 15:02:52.344228
1,17.6584919,59.8185469,2015-11-26 15:02:52.346007
1,17.6591888,59.8156478,2015-11-26 15:02:52.347712
1,17.659143,59.813415,2015-11-26 15:02:52.349386
1,17.6668168,59.8130431,2015-11-26 15:02:52.351064
1,17.6476356,59.8402173,2015-11-26 15:02:52.352756
1,17.6511529,59.8386392,2015-11-26 15:02:52.354389
1,17.649659,59.835713,2015-11-26 15:02:52.356019
1,17.6500153,59.8341137,2015-11-26 15:02:52.357665
1,17.6500192,59.8316683,2015-11-26 15:02:52.359304
1,17.6511594,59.8289436,2015-11-26 15:02:52.360993
1,17.6540772,59.8270317,2015-11-26 15:02:52.362643
1,17.6584919,59.8185469,2015-11-26 15:02:52.364323
1,17.6591888,59.8156478,2015-11-26 15:02:52.366008
1,17.659143,59.813415,2015-11-26 15:02:52.367705
1,17.6668168,59.8130431,2015-11-26 15:02:52.369380
1,17.6476356,59.8402173,2015-11-26 15:02:52.371065
